DATE,PROFITS,INVESTMENT,RECESSION,PROFITS_YOY,INVEST_YOY,P_z,I_z
1981-03-31,290.091,619.381,0.0,-5.987678526867746,11.688323397564204,-0.8418675913967506,0.346809620541004
1981-06-30,269.173,609.843,0.0,3.7799428613288333,17.436943234468337,-0.2370589240645543,0.8020351846543251
1981-09-30,276.768,652.297,0.6666666666666666,1.0596423068215843,31.758273055783913,-0.40549925234168593,1.9361222580260604
1981-12-31,264.071,643.395,1.0,-8.146980969971429,16.668661328226996,-0.975571057274211,0.7411959616600416
1982-03-31,232.072,588.318,1.0,-20.000275775532504,-5.015168369711054,-1.7095240996710217,-0.9759176910836035
1982-06-30,236.016,593.621,1.0,-12.318100255226195,-2.660028892682209,-1.233845717597049,-0.7894173262284823
1982-09-30,231.801,592.954,1.0,-16.24718175511619,-9.097542990386287,-1.4771334589359673,-1.2991955112115758
1982-12-31,221.016,549.242,0.6666666666666666,-16.304327245324192,-14.633778627437266,-1.480671893361621,-1.7376026528287283
1983-03-31,224.222,565.52,0.0,-3.382570926264261,-3.875115158808673,-0.6805599819431378,-0.885638392612593
1983-06-30,258.631,613.783,0.0,9.581977493051319,3.396443185129905,0.12220160559395908,-0.30981335233909263
1983-09-30,278.701,652.269,0.0,20.232872161897507,10.003305484067916,0.7817023330018439,0.21337529161075872
1983-12-31,286.539,718.496,0.0,29.646269953306547,30.815924492300304,1.3645775640350473,1.8614989278052492
1984-03-31,307.677,790.872,0.0,37.21980893935475,39.84863488470787,1.8335291991460765,2.576787257963889
1984-06-30,307.55,818.894,0.0,18.914592604908176,33.41751074891288,0.7000747933638436,2.0675150855711664
1984-09-30,286.582,838.852,0.0,2.827761651375482,28.605222691864853,-0.2960177458455214,1.6864363905803952
1984-12-31,288.699,831.741,0.0,0.7538240867735357,15.761396027256946,-0.42443543984959614,0.669350828366803
1985-03-31,284.354,809.865,0.0,-7.580352122518108,2.401526416411248,-0.9404855411101273,-0.38859948886150086
1985-06-30,283.403,827.04,0.0,-7.851406275402373,0.9947563420906747,-0.9572691462956121,-0.49999974124020086
1985-09-30,293.054,822.157,0.0,2.2583414171162053,-1.99021996728862,-0.33127610398074864,-0.7363760477022886
1985-12-31,292.145,859.545,0.0,1.19363073651102,3.3428675513170525,-0.39720272237008725,-0.3140559355707434
1986-03-31,262.509,863.457,0.0,-7.6823255519528395,6.617399196162332,-0.9467997102930403,-0.05475012695522886
1986-06-30,259.631,855.237,0.0,-8.388055172316466,3.4093876958792846,-0.9904983114391469,-0.30878829373803013
1986-09-30,260.908,835.832,0.0,-10.969309410552308,1.6633076164284777,-1.1503289266756824,-0.4470580544295095
1986-12-31,278.491,842.063,0.0,-4.673706549829704,-2.033866755085534,-0.7605067760292993,-0.739832378814851
1987-03-31,293.229,871.196,0.0,11.702455915797149,0.8962808802291278,0.25350109786516506,-0.5077978821764755
1987-06-30,335.736,874.588,0.0,29.31275541056346,2.262647663746997,1.343926427170129,-0.3995971126944564
1987-09-30,355.594,876.466,0.0,36.29095313290507,4.861503268599443,1.7760146805017039,-0.19379719161198145
1987-12-31,357.921,946.459,0.0,28.52156802194685,12.397647206919181,1.2949363024405296,0.4029800302069397
1988-03-31,364.815,908.569,0.0,24.413001442558556,4.289849815655722,1.0405348899811726,-0.23906566873809776
1988-06-30,386.624,934.525,0.0,15.15714728238855,6.853169721057228,0.4674147210935492,-0.036079772462910616
1988-09-30,394.999,942.009,0.0,11.081458067346484,7.478099549782868,0.21504906679120536,0.013407590049145294
1988-12-31,414.138,962.748,0.0,15.706538593712027,1.721046553522143,0.5014328933424215,-0.44248578474470074
1989-03-31,415.784,1005.487,0.0,13.971190877568084,10.667103984397453,0.3939805978606071,0.26594061256487933
1989-06-30,396.129,1001.047,0.0,2.4584609336202545,7.11826863914824,-0.31888475369456354,-0.015086941495190423
1989-09-30,381.767,996.46,0.0,-3.349881898435192,5.780305708331879,-0.6785358855360458,-0.12103844763472356
1989-12-31,381.62,995.809,0.0,-7.851972047964684,3.4340242721875303,-0.9573041787908149,-0.30683735600585577
1990-03-31,389.554,1010.838,0.0,-6.308564062109179,0.5321799287310469,-0.8617367432836238,-0.5366305525812683
1990-06-30,406.69,1014.72,0.0,2.666050705704448,1.3658699341789093,-0.3060308470558648,-0.47061174914791654
1990-09-30,414.315,1000.785,0.6666666666666666,8.525619029407983,0.43403648917166304,0.056792154384755995,-0.5444024011127417
1990-12-31,412.052,947.453,1.0,7.97442482050208,-4.855951291864202,0.022662347169618454,-0.9633095023120981
1991-03-31,419.655,924.569,1.0,7.727041693834491,-8.53440412806008,0.007344445992459831,-1.2546012931993027
1991-06-30,420.589,926.541,0.0,3.417590793970837,-8.689983443708604,-0.2594956732232273,-1.2669214124174497
1991-09-30,427.351,947.476,0.0,3.146398271846307,-5.326718525957119,-0.2762878461973763,-1.0005889338602152
1991-12-31,434.284,978.788,0.0,5.3954355275547705,3.3072880660043324,-0.1370280232225384,-0.31687342772222776
1992-03-31,460.234,956.817,0.0,9.669609560233994,3.487895441010891,0.12762776122201877,-0.30257136974953286
1992-06-30,476.926,1013.084,0.0,13.394786834653317,9.340439332959892,0.3582898040444745,0.160883802152259
1992-09-30,456.448,1024.162,0.0,6.808688876356905,8.093714247115491,-0.049519730208163394,0.06215729968738381
1992-12-31,473.111,1057.962,0.0,8.940462922879956,8.088983518392133,0.08247918425518878,0.0617826795676235
1993-03-31,476.366,1083.829,0.0,3.5051734552423275,13.274429697632883,-0.2540725767968007,0.47241127027216845
1993-06-30,503.128,1094.479,0.0,5.493934069436346,8.03437819568764,-0.13092901820566202,0.05745855664125346
1993-09-30,508.489,1095.852,0.0,11.40129872406057,6.99986916132409,0.2348535200616466,-0.02446283877356177
1993-12-31,560.399,1153.142,0.0,18.449792966132694,8.996542408895603,0.6712945162695665,0.13365106182578945
1994-03-31,569.189,1201.675,0.0,19.485647590298207,10.873117438267466,0.7354343748792077,0.28225454415431206
1994-06-30,591.648,1264.948,0.0,17.59393235916109,15.5753559456143,0.6182998420748707,0.6546185615764717
1994-09-30,629.705,1251.749,0.0,23.838470448721626,14.226099874800614,1.0049600748943122,0.5477727666908139
1994-12-31,653.542,1307.566,0.0,16.62083622561783,13.391585771743642,0.558045973469192,0.48168870406314507
1995-03-31,672.292,1327.586,0.0,18.114018366482853,10.477957850500342,0.6505034372476433,0.2509623816249227
1995-06-30,692.346,1303.988,0.0,17.019917248093464,3.0862928752802388,0.5827569703197387,-0.33437374314017776
1995-09-30,707.332,1303.248,0.0,12.327518441174835,4.1141634624833,0.2922048127153139,-0.2529780375325176
1995-12-31,710.943,1335.135,0.0,8.783062144437537,2.1084212957510395,0.07273296751895775,-0.41181009378626543
1996-03-31,738.865,1355.353,0.0,9.902393602779735,2.091540585694651,0.1420416907707649,-0.4131468547786554
1996-06-30,753.681,1418.388,0.0,8.859009801457663,8.77308686889755,0.07743562739937172,0.11595591461900491
1996-09-30,750.994,1474.35,0.0,6.17277318147631,13.128890280284322,-0.08889547059272918,0.4608861972558769
1996-12-31,767.718,1480.128,0.0,7.98587228511991,10.859800694311804,0.023371171308544367,0.2812000089003974
1997-03-31,782.583,1522.404,0.0,5.91691310320559,12.325276145771614,-0.10473826248773697,0.39724906206657234
1997-06-30,806.995,1590.218,0.0,7.073815049072474,12.114456693091036,-0.03310318406840822,0.38055454981921844
1997-09-30,842.423,1625.251,0.0,12.174398197588786,10.235086648353509,0.28272364562413554,0.2317297339388801
1997-12-31,836.112,1644.529,0.0,8.9087399279423,11.107215051671204,0.08051490436252065,0.30079242300919384
1998-03-31,761.336,1712.324,0.0,-2.7149835864055283,12.475006634244256,-0.6392231412425224,0.40910602043462285
1998-06-30,757.345,1695.773,0.0,-6.152454476173952,6.637769161209328,-0.8520704768636989,-0.053137056497871725
1998-09-30,760.731,1741.623,0.0,-9.69726610028454,7.160247863253133,-1.0715643238419184,-0.01176266253495897
1998-12-31,739.763,1796.964,0.0,-11.523456187687763,9.269219332708634,-1.1846415561752999,0.15524398499433917
1999-03-31,778.933,1853.063,0.0,2.3113316590835042,8.219180482198475,-0.3279949614843184,0.07209280408031037
